UpdatedAt,Country,CountryCode,State,StateCode,City,CityID,Latitude,Longitude,WeatherCondition,WeatherDescription,WeatherCode,Temperature,FeelsLike,TempMin,TempMax,Pressure,Humidity,SeaLevel,GroundLevel,WindSpeed,WindDirection,WindGust,CloudCoverage,Visibility,AQI,CO,NO,NO2,O3,SO2,PM25,PM10,NH3,CreatedAt,Source,Date,AQI_Category
2025-03-24 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,28.75,30.13,21,37,1018,31,1005,1013,2.53,356,11.9,61,8249,117,351.36,4.94,50.47,46.24,29.67,56.16,68.52,4.47,2025-03-24 12:00:00,OpenWeather,2025-03-24,Moderate
2025-03-25 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,25.34,24.27,21,37,1012,39,1005,1003,0.62,149,2.91,85,9821,141,779.58,6.84,16.61,30.31,23.17,76.14,95.17,3.96,2025-03-25 12:00:00,OpenWeather,2025-03-25,Moderate
2025-03-26 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,34.88,33.54,21,37,1005,34,1012,991,2.92,191,1.63,5,7201,121,900.15,10.95,39.06,32.4,2.16,65.34,78.41,13.09,2025-03-26 12:00:00,OpenWeather,2025-03-26,Moderate
2025-03-27 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,35.64,36.97,21,37,1012,31,1014,991,1.67,7,5.89,0,7262,180,1102.54,17.11,50.27,10.29,25.36,91.8,127.6,13.3,2025-03-27 12:00:00,OpenWeather,2025-03-27,Moderate
2025-03-28 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,35.94,37.16,21,37,1016,33,1003,992,5.7,165,2.56,5,9849,119,627.13,14.28,55.36,41.5,10.41,63.07,100.28,14.74,2025-03-28 12:00:00,OpenWeather,2025-03-28,Moderate
2025-03-29 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,33.79,33.23,21,37,1015,48,1011,1006,1.29,330,2.69,11,8856,110,790.82,13.15,7.15,40.08,15.4,53.9,83.01,12.46,2025-03-29 12:00:00,OpenWeather,2025-03-29,Moderate
2025-03-30 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,25.46,26.04,21,37,999,33,1015,1009,7.79,326,2.49,2,4363,180,574.72,7.57,55.21,57.76,10.11,95.4,148.82,6.66,2025-03-30 12:00:00,OpenWeather,2025-03-30,Moderate
2025-03-31 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,28.45,27.74,21,37,1025,50,1015,1002,1.92,336,1.73,14,7918,167,601.17,4.96,41.3,78.53,12.93,73.48,114.63,7.05,2025-03-31 12:00:00,OpenWeather,2025-03-31,Moderate
2025-04-01 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,28.88,27.36,26,41,1019,31,1005,993,3.63,110,11.91,92,8617,100,337.11,4.81,13.43,59.21,12.95,57.0,88.35,9.87,2025-04-01 12:00:00,OpenWeather,2025-04-01,Satisfactory
2025-04-02 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,31.68,30.75,26,41,996,38,1016,1001,1.66,137,5.66,9,9938,104,659.77,18.2,35.26,43.85,10.75,54.08,84.36,10.72,2025-04-02 12:00:00,OpenWeather,2025-04-02,Moderate
2025-04-03 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,28.21,30.08,26,41,1005,44,1007,991,0.64,101,6.77,98,4918,170,292.11,7.5,41.21,77.12,14.4,73.1,106.73,9.86,2025-04-03 12:00:00,OpenWeather,2025-04-03,Moderate
2025-04-04 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,33.49,33.6,26,41,1010,27,1018,998,7.7,23,4.28,73,7427,115,383.73,5.56,9.4,24.19,17.35,55.2,67.34,13.95,2025-04-04 12:00:00,OpenWeather,2025-04-04,Moderate
2025-04-05 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,32.95,32.69,26,41,996,22,1008,1014,5.26,43,11.16,13,5772,185,1114.41,14.6,35.62,48.29,13.31,94.35,147.19,5.79,2025-04-05 12:00:00,OpenWeather,2025-04-05,Moderate
2025-04-06 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,29.06,28.88,26,41,1021,35,1014,998,3.17,13,3.91,61,5856,133,327.74,1.51,28.2,74.31,27.64,54.53,81.25,13.36,2025-04-06 12:00:00,OpenWeather,2025-04-06,Moderate
2025-04-07 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Dust,dust storm,731,34.65,33.66,26,41,1020,38,1004,1001,1.01,308,6.69,64,2348,105,534.27,4.81,22.58,77.29,15.86,51.45,81.81,10.44,2025-04-07 12:00:00,OpenWeather,2025-04-07,Moderate
2025-04-08 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,37.24,37.68,26,41,1007,26,1018,994,6.71,35,10.47,95,8480,142,892.53,18.04,41.06,10.83,14.72,66.74,96.11,3.01,2025-04-08 12:00:00,OpenWeather,2025-04-08,Moderate
2025-04-09 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,35.01,35.86,26,41,1020,44,1001,991,2.26,335,9.24,79,9932,151,827.48,14.49,43.94,79.05,7.48,73.99,104.33,14.67,2025-04-09 12:00:00,OpenWeather,2025-04-09,Moderate
2025-04-10 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,27.04,28.4,26,41,1012,33,1001,994,7.07,52,9.69,7,7396,151,556.98,4.96,54.43,23.75,26.15,72.48,115.97,2.98,2025-04-10 12:00:00,OpenWeather,2025-04-10,Moderate
2025-04-11 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,40.57,39.47,26,41,1002,41,1020,1002,6.87,110,7.82,72,9785,131,248.79,0.01,52.91,76.75,4.2,66.81,93.53,11.54,2025-04-11 12:00:00,OpenWeather,2025-04-11,Moderate
2025-04-12 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,35.37,35.45,26,41,996,21,1018,995,4.96,206,2.58,65,6455,176,933.12,11.18,39.75,30.51,21.78,82.72,121.6,7.73,2025-04-12 12:00:00,OpenWeather,2025-04-12,Moderate
2025-04-13 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Dust,dust storm,731,33.97,33.95,26,41,1001,21,1005,1010,6.64,72,8.82,84,2743,98,710.03,10.74,35.59,39.38,16.03,40.18,56.25,4.7,2025-04-13 12:00:00,OpenWeather,2025-04-13,Satisfactory
2025-04-14 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,32.86,32.32,26,41,1012,42,1002,1012,1.58,321,10.11,11,5052,162,1120.56,12.23,57.66,44.21,25.21,89.1,132.76,2.38,2025-04-14 12:00:00,OpenWeather,2025-04-14,Moderate
2025-04-15 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,31.54,33.19,26,41,1015,45,1015,1000,3.58,4,1.77,76,5916,104,914.15,3.86,45.37,37.02,7.02,49.92,63.9,11.69,2025-04-15 12:00:00,OpenWeather,2025-04-15,Moderate
2025-04-16 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,39.19,40.37,26,41,1023,29,1011,1013,2.03,114,1.58,9,5089,152,662.13,14.93,13.35,52.14,28.07,88.16,135.77,3.58,2025-04-16 12:00:00,OpenWeather,2025-04-16,Moderate
2025-04-17 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,38.87,37.76,26,41,1023,21,1011,997,1.74,277,8.28,11,9159,179,1052.93,12.79,12.27,14.58,13.83,76.97,113.92,4.25,2025-04-17 12:00:00,OpenWeather,2025-04-17,Moderate
2025-04-18 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,36.29,35.82,26,41,1001,24,1003,1003,2.49,310,8.12,66,4796,156,776.3,18.18,58.04,28.83,7.38,87.36,138.9,2.56,2025-04-18 12:00:00,OpenWeather,2025-04-18,Moderate
2025-04-19 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,35.47,34.34,26,41,1006,22,1003,995,6.7,129,2.55,95,6020,170,1155.74,9.79,40.41,72.19,21.82,71.4,104.96,7.35,2025-04-19 12:00:00,OpenWeather,2025-04-19,Moderate
2025-04-20 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,34.64,34.32,26,41,1005,27,1020,997,3.99,333,1.09,63,8423,132,1181.46,9.88,37.06,29.56,11.69,64.68,92.49,8.52,2025-04-20 12:00:00,OpenWeather,2025-04-20,Moderate
2025-04-21 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,27.73,28.88,26,41,1020,41,1020,1014,1.77,147,5.66,79,7766,152,688.57,16.63,9.37,21.91,9.77,76.0,103.36,2.86,2025-04-21 12:00:00,OpenWeather,2025-04-21,Moderate
2025-04-22 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,37.03,37.99,26,41,995,35,1007,1012,6.13,132,10.63,86,7348,140,828.92,1.1,29.93,72.09,7.31,71.4,110.67,9.75,2025-04-22 12:00:00,OpenWeather,2025-04-22,Moderate
2025-04-23 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,37.43,37.68,26,41,1011,23,1002,994,1.63,323,2.29,8,5616,139,998.9,5.9,13.99,22.67,3.58,79.23,115.68,2.89,2025-04-23 12:00:00,OpenWeather,2025-04-23,Moderate
2025-04-24 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,28.52,26.89,26,41,1020,24,1008,995,2.53,333,9.13,58,4677,117,1046.86,12.47,38.34,60.33,17.23,58.5,82.48,14.95,2025-04-24 12:00:00,OpenWeather,2025-04-24,Moderate
2025-04-25 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,28.69,27.1,26,41,1002,38,1012,1001,0.93,323,10.77,2,8936,130,293.81,14.15,27.26,42.46,29.26,70.2,108.11,12.76,2025-04-25 12:00:00,OpenWeather,2025-04-25,Moderate
2025-04-26 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,26.25,24.87,26,41,1022,24,1006,1013,5.54,287,7.67,25,4360,198,973.25,12.9,15.0,73.87,21.22,114.84,141.25,10.48,2025-04-26 12:00:00,OpenWeather,2025-04-26,Moderate
2025-04-27 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,32.42,33.56,26,41,996,41,1003,991,2.3,99,3.42,87,9734,163,492.98,19.82,17.46,15.54,21.22,83.13,124.69,7.52,2025-04-27 12:00:00,OpenWeather,2025-04-27,Moderate
2025-04-28 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Dust,dust storm,731,34.0,35.5,26,41,1003,22,1020,1002,0.99,8,7.69,60,856,126,558.38,2.34,12.71,55.35,8.03,71.82,110.6,2.48,2025-04-28 12:00:00,OpenWeather,2025-04-28,Moderate
2025-04-29 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,26.17,28.04,26,41,1014,44,1003,1002,1.63,114,10.33,0,5446,193,1139.58,15.48,42.75,36.48,12.36,84.92,126.53,2.53,2025-04-29 12:00:00,OpenWeather,2025-04-29,Moderate
2025-04-30 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,29.8,30.44,26,41,1021,27,1014,996,3.43,157,6.51,12,5922,114,1331.56,0.09,39.4,11.11,15.6,60.42,90.63,5.47,2025-04-30 12:00:00,OpenWeather,2025-04-30,Moderate
2025-05-01 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,40.8,40.5,29,44,1011,29,1003,1000,0.96,334,11.85,99,4352,155,958.43,18.29,12.65,34.37,9.85,89.9,133.95,13.25,2025-05-01 12:00:00,OpenWeather,2025-05-01,Moderate
2025-05-02 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,33.79,33.62,29,44,1025,30,1014,1013,6.82,214,7.14,76,4885,103,1199.05,7.4,19.69,25.86,19.78,56.65,74.21,6.5,2025-05-02 12:00:00,OpenWeather,2025-05-02,Moderate
2025-05-03 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,43.21,43.06,29,44,998,32,1019,1007,6.7,330,11.33,6,7022,173,1342.8,6.49,48.06,56.45,9.66,95.15,138.92,5.79,2025-05-03 12:00:00,OpenWeather,2025-05-03,Moderate
2025-05-04 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,37.36,37.86,29,44,1002,40,1003,995,4.96,201,2.13,81,8974,91,298.57,16.26,31.98,66.28,2.07,48.23,61.73,14.85,2025-05-04 12:00:00,OpenWeather,2025-05-04,Satisfactory
2025-05-05 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,30.23,30.78,29,44,1006,20,1011,1012,5.26,76,8.66,61,9966,127,409.46,9.81,42.54,20.09,22.91,60.96,90.22,3.6,2025-05-05 12:00:00,OpenWeather,2025-05-05,Moderate
2025-05-06 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,40.34,41.25,29,44,1014,28,1006,991,5.89,144,10.72,10,6124,164,988.02,5.2,32.59,16.03,19.5,83.64,112.08,3.63,2025-05-06 12:00:00,OpenWeather,2025-05-06,Moderate
2025-05-07 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,33.06,34.62,29,44,997,27,1011,1005,3.18,260,5.23,14,6249,128,1256.32,0.34,26.64,40.42,26.89,71.68,113.97,4.3,2025-05-07 12:00:00,OpenWeather,2025-05-07,Moderate
2025-05-08 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,42.97,43.88,29,44,1022,23,1013,1009,5.62,336,3.62,41,8048,172,265.76,7.36,50.45,74.9,19.87,89.44,132.37,4.46,2025-05-08 12:00:00,OpenWeather,2025-05-08,Moderate
2025-05-09 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,43.03,41.8,29,44,1000,38,1014,991,1.85,214,5.79,98,6678,178,704.02,4.22,28.15,79.33,22.23,99.68,134.57,3.49,2025-05-09 12:00:00,OpenWeather,2025-05-09,Moderate
2025-05-10 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,31.71,30.98,29,44,1010,24,1002,992,4.05,158,1.17,99,6540,141,1047.54,17.28,35.82,35.26,6.25,59.22,77.58,13.58,2025-05-10 12:00:00,OpenWeather,2025-05-10,Moderate
2025-05-11 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,37.79,39.53,29,44,1014,33,1020,993,3.49,353,8.73,12,8419,139,1245.78,14.61,49.25,24.19,7.31,56.99,86.05,10.65,2025-05-11 12:00:00,OpenWeather,2025-05-11,Moderate
2025-05-12 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,32.35,33.22,29,44,999,24,1004,1002,5.23,286,11.36,56,5740,132,594.21,9.13,59.54,66.53,16.64,77.88,112.15,7.38,2025-05-12 12:00:00,OpenWeather,2025-05-12,Moderate
2025-05-13 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,31.04,29.83,29,44,998,29,1009,997,1.72,125,5.19,62,8941,168,1267.55,13.08,46.87,72.83,14.54,99.12,121.92,3.04,2025-05-13 12:00:00,OpenWeather,2025-05-13,Moderate
2025-05-14 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,33.73,35.21,29,44,1013,32,1007,995,2.93,192,10.83,92,6636,83,887.57,19.17,24.0,70.57,6.88,38.18,48.11,12.0,2025-05-14 12:00:00,OpenWeather,2025-05-14,Satisfactory
2025-05-15 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,39.29,39.68,29,44,1007,21,1015,997,4.18,44,5.49,2,5680,151,502.58,2.56,28.08,70.45,24.41,89.09,141.65,10.84,2025-05-15 12:00:00,OpenWeather,2025-05-15,Moderate
2025-05-16 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,38.22,39.97,29,44,1004,26,1016,991,3.97,353,4.35,65,5188,83,410.18,4.69,21.08,67.2,10.75,36.52,45.28,1.52,2025-05-16 12:00:00,OpenWeather,2025-05-16,Satisfactory
2025-05-17 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,41.85,43.41,29,44,1022,36,1002,1001,3.61,141,2.33,11,5921,130,799.11,13.92,40.54,31.11,17.24,65.0,79.3,10.73,2025-05-17 12:00:00,OpenWeather,2025-05-17,Moderate
2025-05-18 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,30.94,28.96,29,44,1021,35,1006,992,1.06,252,9.86,63,6724,166,780.44,5.11,17.33,48.11,13.12,94.62,140.04,10.61,2025-05-18 12:00:00,OpenWeather,2025-05-18,Moderate
2025-05-19 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,39.7,39.13,29,44,1010,38,1014,993,6.64,346,8.26,80,8703,170,557.56,18.77,43.51,30.41,27.97,85.0,128.35,5.75,2025-05-19 12:00:00,OpenWeather,2025-05-19,Moderate
2025-05-20 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Dust,dust storm,731,33.94,34.17,29,44,1023,25,1006,998,7.59,299,2.84,97,3030,100,724.86,13.67,42.18,79.04,28.17,46.0,61.18,2.04,2025-05-20 12:00:00,OpenWeather,2025-05-20,Satisfactory
2025-05-21 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,30.02,31.82,29,44,1008,32,1018,991,4.52,234,10.86,23,4210,151,800.7,15.92,58.44,67.89,18.67,64.93,81.16,5.86,2025-05-21 12:00:00,OpenWeather,2025-05-21,Moderate
2025-05-22 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,35.28,36.74,29,44,1012,31,1015,1012,3.08,256,10.02,88,4997,84,547.65,15.38,8.63,67.28,14.02,36.12,46.96,6.24,2025-05-22 12:00:00,OpenWeather,2025-05-22,Satisfactory
2025-05-23 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,41.1,40.53,29,44,1019,29,1015,1006,1.29,250,9.23,55,8749,81,1360.71,18.3,28.81,72.5,3.22,37.26,46.57,13.93,2025-05-23 12:00:00,OpenWeather,2025-05-23,Satisfactory
2025-05-24 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,34.2,35.34,29,44,1023,35,1005,994,4.63,162,2.59,82,8960,133,846.87,10.33,52.76,55.16,26.43,78.47,113.0,12.23,2025-05-24 12:00:00,OpenWeather,2025-05-24,Moderate
2025-05-25 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,29.47,28.28,29,44,1008,32,1003,1012,4.06,291,10.34,7,5788,82,1424.48,6.72,48.35,44.7,10.33,40.18,62.28,9.81,2025-05-25 12:00:00,OpenWeather,2025-05-25,Satisfactory
2025-05-26 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,33.24,32.58,29,44,1001,31,1012,1003,4.47,72,8.71,14,8130,84,452.75,9.59,44.97,79.99,7.81,47.88,66.55,3.32,2025-05-26 12:00:00,OpenWeather,2025-05-26,Satisfactory
2025-05-27 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,36.2,36.51,29,44,1021,21,1014,995,1.1,311,1.44,79,7236,99,710.02,7.48,30.9,48.61,22.49,55.44,86.49,11.36,2025-05-27 12:00:00,OpenWeather,2025-05-27,Satisfactory
2025-05-28 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,43.53,41.83,29,44,1001,39,1018,1000,4.93,4,1.62,9,8771,171,556.29,19.51,29.45,36.07,18.15,92.34,141.28,2.81,2025-05-28 12:00:00,OpenWeather,2025-05-28,Moderate
2025-05-29 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Dust,dust storm,731,42.31,41.9,29,44,1015,21,1009,1008,6.92,244,9.67,70,1340,134,691.85,9.98,21.88,51.58,7.12,53.6,82.01,3.52,2025-05-29 12:00:00,OpenWeather,2025-05-29,Moderate
2025-05-30 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,29.01,28.39,29,44,998,32,1010,997,3.76,288,5.19,96,9589,157,207.28,9.95,28.86,71.98,22.69,78.5,124.03,7.55,2025-05-30 12:00:00,OpenWeather,2025-05-30,Moderate
2025-05-31 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Heat Wave,extreme heat,762,33.56,32.63,29,44,1016,35,1019,999,2.49,42,9.65,85,7913,103,613.8,7.69,30.63,33.39,11.25,58.71,84.54,9.87,2025-05-31 12:00:00,OpenWeather,2025-05-31,Moderate
2025-06-01 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Rain,light rain,500,38.56,36.61,29,40,1015,62,1017,1001,2.09,315,3.26,85,6949,118,1147.32,3.61,16.01,33.69,3.15,69.62,87.72,2.27,2025-06-01 12:00:00,OpenWeather,2025-06-01,Moderate
2025-06-02 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clear,clear sky,800,38.9,38.01,29,40,1001,64,1012,1012,4.85,199,1.73,4,9684,69,797.56,17.3,42.43,54.23,21.39,33.12,45.37,8.74,2025-06-02 12:00:00,OpenWeather,2025-06-02,Satisfactory
2025-06-03 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,35.23,35.65,29,40,1019,59,1000,1009,5.34,302,4.82,24,6864,125,653.62,2.3,56.7,10.76,9.41,62.5,82.5,14.97,2025-06-03 12:00:00,OpenWeather,2025-06-03,Moderate
2025-06-04 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,39.24,37.31,29,40,1009,59,1017,1009,5.09,233,4.94,88,5861,96,296.89,13.25,25.81,56.98,9.96,42.24,61.67,9.6,2025-06-04 12:00:00,OpenWeather,2025-06-04,Satisfactory
2025-06-05 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,39.3,41.09,29,40,997,61,1008,994,2.49,109,1.99,35,6509,114,911.89,1.51,20.53,39.19,20.4,61.56,82.49,12.55,2025-06-05 12:00:00,OpenWeather,2025-06-05,Moderate
2025-06-06 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,36.44,37.53,29,40,997,62,1015,999,0.91,79,4.34,86,7638,88,307.22,10.73,43.33,39.67,7.82,36.96,45.46,4.02,2025-06-06 12:00:00,OpenWeather,2025-06-06,Satisfactory
2025-06-07 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,38.75,38.1,29,40,1023,61,1013,1009,3.99,189,4.69,49,4956,76,596.17,11.11,18.44,23.67,18.27,44.08,68.32,13.87,2025-06-07 12:00:00,OpenWeather,2025-06-07,Satisfactory
2025-06-08 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,35.65,33.72,29,40,1012,60,1015,1004,0.93,174,9.32,54,6912,121,545.07,13.88,20.17,70.73,20.07,58.08,76.67,1.6,2025-06-08 12:00:00,OpenWeather,2025-06-08,Moderate
2025-06-09 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,30.78,30.31,29,40,1021,62,1013,1010,6.18,348,4.91,77,9449,111,222.47,14.15,28.32,34.5,29.23,53.28,79.92,3.71,2025-06-09 12:00:00,OpenWeather,2025-06-09,Moderate
2025-06-10 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,39.57,38.11,29,40,1019,72,1006,999,5.38,27,8.87,40,5488,108,904.75,7.82,45.05,27.06,27.91,55.08,81.52,7.27,2025-06-10 12:00:00,OpenWeather,2025-06-10,Moderate
2025-06-11 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Thunderstorm,thunderstorm,211,31.0,30.64,29,40,1021,60,1000,994,6.23,281,2.53,68,8031,64,355.45,3.27,58.71,37.46,26.38,28.16,37.17,3.59,2025-06-11 12:00:00,OpenWeather,2025-06-11,Satisfactory
2025-06-12 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Clouds,few clouds,801,29.76,28.7,29,40,1000,73,1006,1013,2.5,179,11.55,40,6290,124,1108.4,6.79,59.42,10.98,9.55,62.0,79.36,13.51,2025-06-12 12:00:00,OpenWeather,2025-06-12,Moderate
2025-06-13 12:00:00,India,IN,Gujarat,GJ,Ahmedabad,1279233,23.0225,72.5714,Rain,light rain,500,30.93,30.2,29,40,1020,68,1015,1002,2.74,195,10.86,94,7640,77,1072.91,16.57,24.52,45.87,2.44,44.66,67.88,10.54,2025-06-13 12:00:00,OpenWeather,2025-06-13,Satisfactory
